"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","band"
"396","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"Inside Job - Live","3u4Pze42QsMVHVZuhrA7FR",0.268,0.63,"E",-8.129,"minor",0.0378,0.143,0.0171,0.947,0.135,116.672,354480,4,"E minor",35,"Pearl Jam"
"397","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"Go - Live","0dZJ5g0V7G8SReiQQOdZEf",0.322,0.98,"A",-4.842,"minor",0.126,0.00273,0.0433,0.954,0.202,146.016,169680,4,"A minor",35,"Pearl Jam"
"398","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"Crazy Mary - Live","6Q0zMgNZsyeuNu9n7JdWu5",0.271,0.808,"A",-6.953,"minor",0.0665,0.0887,0.021,0.702,0.264,152.821,382347,4,"A minor",36,"Pearl Jam"
"399","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"Release - Live","4MFvVTK9okxvGNlyA1sBw7",0.23,0.64,"G",-7.575,"major",0.0358,0.245,0.0022,0.978,0.18,139.317,329867,3,"G major",37,"Pearl Jam"
"400","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"Alive - Live","3PGJJAYdR7kCXPz8NhgZkH",0.162,0.959,"D",-5.3,"major",0.0801,0.00839,0.272,0.804,0.377,162.095,364080,4,"D major",36,"Pearl Jam"
"401","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"All The Way - Live","6BLQWAs5r10TMEpAa03MA4",0.256,0.545,"A#",-8.336,"major",0.0318,0.838,0.0108,0.972,0.343,87.039,242187,4,"A# major",35,"Pearl Jam"
"402","5p58xqouYCtDpKCmdISXvT","Lets Play Two (Live / Original Motion Picture Soundtrack)","https://i.scdn.co/image/cd2b9a3e019c80664b8f14fecaefb67f29715e4c","2017-09-29",2017-09-29,46,"I've Got A Feeling - Live","1YdFdvn3NgPWE4MlKEJ46Q",0.326,0.825,"C",-6.334,"major",0.0466,0.0459,0.116,0.969,0.331,164.528,215253,4,"C major",35,"Pearl Jam"
"403","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Ugly Truth","49YD2efnoVeakMjLHe1MGY",0.396,0.611,"E",-11.813,"minor",0.0375,0.0125,0.0412,0.0745,0.479,129.668,328933,3,"E minor",28,"Soundgarden"
"404","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Hands All Over","0VTbce48AguIa6wXlY80n4",0.225,0.916,"G",-10.002,"major",0.0548,0.0103,0.731,0.0844,0.259,90.795,360333,4,"G major",32,"Soundgarden"
"405","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Gun","6poU22Oj3EmYZ61us3h4B9",0.361,0.906,"A",-11.507,"major",0.0682,0.00286,0.5,0.073,0.212,133.999,282427,4,"A major",28,"Soundgarden"
"406","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Power Trip","2v9zAgamN6SN9rs0A9UQtM",0.217,0.741,"A",-10.172,"minor",0.056,0.333,0.00021,0.11,0.389,174.149,249400,3,"A minor",23,"Soundgarden"
"407","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Get On The Snake","7p1Fjz7Kd4wZdm5oPwoinc",0.355,0.904,"A",-10.494,"major",0.0624,0.00467,0.0317,0.124,0.39,127.378,226333,4,"A major",25,"Soundgarden"
"408","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Full On Kevin's Mom","5qylEVqujwBCVNsNwO00Eu",0.246,0.958,"A",-9.275,"major",0.0717,0.0314,0.138,0.158,0.121,135.101,217240,4,"A major",21,"Soundgarden"
"409","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Loud Love","3aj4HqVn4etp5NNeSLQqBZ",0.341,0.806,"E",-10.752,"minor",0.0612,0.00873,0.0285,0.122,0.211,135.406,297493,4,"E minor",35,"Soundgarden"
"410","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"I Awake","4JpGkOnq3jNuH3t4aJTnMg",0.564,0.607,"E",-11.849,"minor",0.0375,0.276,0.115,0.105,0.226,124.712,261107,3,"E minor",22,"Soundgarden"
"411","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"No Wrong No Right","4SwBsRupRCTJf8LaE5hjYu",0.307,0.688,"G",-10.686,"minor",0.0447,0.0365,2.7e-05,0.107,0.389,134.361,287840,4,"G minor",20,"Soundgarden"
"412","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Uncovered","3a5rYWw2JLit2T701bK8oi",0.359,0.807,"A",-11.475,"minor",0.0453,0.243,0.00149,0.3,0.238,151.467,271302,3,"A minor",21,"Soundgarden"
"413","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Big Dumb Sex","2VdSHk8LkXF6kovU49mGzh",0.28,0.853,"F#",-9.455,"minor",0.0735,0.00684,0.000594,0.525,0.439,175.605,252907,4,"F# minor",26,"Soundgarden"
"414","354t0L81z7gfWBz4ALDTRd","Louder Than Love","https://i.scdn.co/image/8862038a38af73976f2c5cf99d4e265d220b8527","1989-09-05",1989-09-05,32,"Full On","0v8HwfqtO4C3QWdRoYQXDY",0.399,0.655,"A",-11.759,"major",0.0427,0.189,0.106,0.242,0.382,132.28,162227,4,"A major",20,"Soundgarden"
"415","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Hunted Down - Remastered","4nnDr2vyxvKudkOH4CQv3K",0.371,0.93,"C#",-8.176,"major",0.108,0.000334,0.782,0.147,0.433,165.367,162467,4,"C# major",29,"Soundgarden"
"416","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Entering - Remastered","2LSbWMUH9skrVnFsp2zj5O",0.281,0.803,"A",-7.262,"major",0.101,0.00946,0.952,0.18,0.308,149.196,273920,4,"A major",27,"Soundgarden"
"417","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Tears to Forget - Remastered","46uGsjtjFctZ4tvTaMDa4U",0.322,0.957,"A#",-7.657,"major",0.0714,0.0105,0.892,0.257,0.476,101.232,121253,4,"A# major",22,"Soundgarden"
"418","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Nothing to Say - Remastered","0R2xy4cVDKxCs8DNSFrqJu",0.205,0.795,"D",-7.478,"major",0.0499,0.00128,0.856,0.243,0.465,113.469,237973,4,"D major",30,"Soundgarden"
"419","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Little Joe - Remastered","2QJBB1ULdezcwhK3ZKQcyf",0.606,0.636,"D",-9.724,"major",0.066,0.00311,0.696,0.0738,0.875,96.271,269587,4,"D major",22,"Soundgarden"
"420","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Hand of God - Remastered","2aGCCYWFaf9fHtVv9OxYBz",0.389,0.943,"B",-6.867,"minor",0.0978,0.0145,0.299,0.384,0.715,167.289,266187,3,"B minor",21,"Soundgarden"
"421","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Sub Pop Rock City - Remastered","353tG6zuOSRk9McBBvrJ9t",0.322,0.876,"D",-8.366,"major",0.0974,0.000319,0.00783,0.119,0.253,79.503,195413,4,"D major",23,"Soundgarden"
"422","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Fopp - Remastered","7IDAWTMKBNACCLatbTh6T4",0.491,0.802,"C",-7.887,"major",0.0755,0.00362,0.00642,0.23,0.914,188.048,217573,4,"C major",22,"Soundgarden"
"423","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Fopp (Fucked Up Heavy Dub Mix) - Remastered","189WhTLTjqKpnpsbf31bmk",0.5,0.903,"F",-7.727,"major",0.0853,0.00202,0.1,0.0791,0.731,187.605,388453,4,"F major",20,"Soundgarden"
"424","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Kingdom of Come - Remastered","5IahR2gOHNzlxae12d7pVC",0.27,0.879,"A",-8.305,"major",0.08,0.000625,0.0969,0.223,0.645,163.051,156027,4,"A major",19,"Soundgarden"
"425","2yN7nOorUYUHWZdbZLeOB1","Screaming Life/Fopp","https://i.scdn.co/image/d6a14656590b90a1a77e25781b9cd36f5498935a","1990-05-11",1990-05-11,29,"Swallow My Pride - Remastered","4JW0nXiWuqAdmXKToJQ8fK",0.409,0.868,"E",-8.896,"major",0.0563,0.000203,0.588,0.353,0.739,133.13,140107,4,"E major",23,"Soundgarden"
"426","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Rusty Cage","2hQTu9qTfqXAh5PtSbEm18",0.306,0.921,"A",-7.607,"major",0.0847,2.09e-05,0.000264,0.0538,0.285,101.943,266200,4,"A major",56,"Soundgarden"
"427","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Outshined","5RHMIAMbad22ckCLBKoAEb",0.49,0.848,"D",-6.066,"minor",0.0306,0.000203,0.00811,0.123,0.588,94.587,311000,4,"D minor",57,"Soundgarden"
"428","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Slaves & Bulldozers","7GinsDdYyFAHfSgXGlqP9a",0.474,0.731,"C",-6.01,"major",0.0338,4.12e-05,0.0011,0.176,0.201,131,416200,4,"C major",41,"Soundgarden"
"429","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Jesus Christ Pose","4EKsEIiVKq20w0oPYusjBx",0.399,0.961,"D",-5.936,"major",0.101,6.92e-06,0.67,0.313,0.324,135.022,351360,4,"D major",41,"Soundgarden"
"430","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Face Pollution","79UYe7fmlMgt9dXWQHtO6t",0.228,0.969,"D",-5.427,"minor",0.134,5.3e-06,0.739,0.356,0.452,117.623,143840,4,"D minor",31,"Soundgarden"
"431","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Somewhere","6HWBOjBEd9TGs3C9MwRmuP",0.16,0.925,"A",-6.033,"major",0.128,0.000602,0.0189,0.465,0.368,178.659,261040,4,"A major",30,"Soundgarden"
"432","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Searching With My Good Eye Closed","0bBXASq0oH2ysVJNUQnXY9",0.313,0.786,"A",-7.778,"major",0.0597,2.14e-05,0.521,0.252,0.0655,125.366,391653,4,"A major",33,"Soundgarden"
"433","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Room A Thousand Years Wide","6fzSFKj9PdgqeOPHZ4mQlF",0.506,0.96,"A#",-4.836,"major",0.0511,1.71e-05,0.362,0.223,0.571,112.032,246253,3,"A# major",35,"Soundgarden"
"434","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Mind Riot","39wrqvt1sMh9kc01c6oY6T",0.459,0.837,"F#",-6.514,"minor",0.0318,6.98e-05,0.454,0.131,0.329,96.124,289880,4,"F# minor",33,"Soundgarden"
"435","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Drawing Flies","0aulO8JePKyioyJlxtufHX",0.296,0.922,"A",-5.857,"major",0.111,6.64e-06,0.000183,0.266,0.704,105.537,146827,4,"A major",31,"Soundgarden"
"436","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"Holy Water","2rw2l4dYv0D9qPRMn20DNT",0.37,0.877,"E",-5.572,"minor",0.042,0.000119,0.0221,0.109,0.498,171.948,307507,4,"E minor",32,"Soundgarden"
"437","4aMtDUIct8FPhAhsPU7c5z","Badmotorfinger (25th Anniversary Remaster)","https://i.scdn.co/image/91f91880c4915a4f28bb15636d723273742f59dc","1991-10-08",1991-10-08,50,"New Damage","77UVUy4GSPA42hd7pzMvqF",0.317,0.918,"C",-5.65,"major",0.0486,9.17e-05,0.0161,0.217,0.269,119.534,340147,4,"C major",27,"Soundgarden"
"438","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Let Me Drown","6fgRJHFaEduWljGWwRc3hd",0.287,0.941,"C",-8.413,"major",0.104,4.45e-05,0.000342,0.16,0.451,187.627,233293,4,"C major",18,"Soundgarden"
"439","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"My Wave","72sEcstXfHSj4M7H8qOSLX",0.537,0.879,"A",-8.61,"major",0.044,0.000115,0.00289,0.189,0.83,126.742,313800,5,"A major",27,"Soundgarden"
"440","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Fell On Black Days","6B4JGMaqe1LaEMlsVzNdNM",0.604,0.648,"E",-9.585,"minor",0.0259,0.00126,0.000694,0.167,0.549,101.701,281800,3,"E minor",42,"Soundgarden"
"441","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Mailman","69irKXDsBc50ig7VUil8tX",0.459,0.564,"F",-11.002,"major",0.0278,0.000486,5.13e-06,0.163,0.467,96.116,266333,4,"F major",18,"Soundgarden"
"442","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Superunknown","7atpJfonkdHDRzgMlwRE1C",0.327,0.931,"C",-7.607,"major",0.0576,7.3e-05,0.413,0.89,0.311,134.102,306333,4,"C major",18,"Soundgarden"
"443","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Head Down","0JRDlzIn3h6myMIPzaOYYh",0.315,0.697,"C",-10.913,"major",0.035,0.000159,0.261,0.138,0.581,163.248,368960,4,"C major",15,"Soundgarden"
"444","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Black Hole Sun","7fURZRPkB2S70sYR1naKTK",0.362,0.701,"F#",-8.401,"major",0.0378,0.000258,7.79e-05,0.0727,0.191,105.743,318000,4,"F# major",49,"Soundgarden"
"445","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Spoonman","3czHCIPtkuw2TFk1SOOQkC",0.267,0.781,"C",-11.043,"major",0.0353,3.34e-05,0.0813,0.125,0.879,182.887,246373,3,"C major",39,"Soundgarden"
"446","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Limo Wreck","4i78op0slwMNqbkhpf5nF5",0.391,0.692,"G",-8.782,"major",0.0308,0.000388,0.000467,0.145,0.383,138.16,347267,3,"G major",17,"Soundgarden"
"447","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"The Day I Tried To Live","0ZHtBmB3rz3fiCc63CHHz9",0.476,0.652,"C",-9.675,"major",0.0499,0.000141,0.255,0.152,0.361,133.585,319533,4,"C major",32,"Soundgarden"
"448","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Kickstand","4CcSsZLbcKMjuv6cDSNv7k",0.436,0.903,"G",-8.322,"major",0.0398,1.96e-05,0.000134,0.39,0.754,91.863,93760,4,"G major",13,"Soundgarden"
"449","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Fresh Tendrils","1R8Db318ivrTpvpSw2IIft",0.341,0.812,"C",-8.981,"minor",0.0429,1.81e-05,0.00396,0.232,0.556,176.842,255933,4,"C minor",13,"Soundgarden"
"450","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"4th Of July","6ZD851yp8rIPQAuEnx9nvf",0.369,0.695,"F",-8.251,"minor",0.035,0.0469,0.000112,0.161,0.161,142.115,308872,4,"F minor",17,"Soundgarden"
"451","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Half","5zpd2d6EC9TYnSBWC16Kyq",0.314,0.625,"F#",-12.108,"major",0.0421,0.0391,0.919,0.123,0.384,88.431,134133,4,"F# major",11,"Soundgarden"
"452","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"Like Suicide","3pQZmk8jqlzzLIDCZLzVIm",0.448,0.442,"G",-11.518,"major",0.0247,5.26e-06,0.282,0.0929,0.361,95.681,421960,4,"G major",15,"Soundgarden"
"453","1xHWwGSoF1DNE4hqgBRkJX","Superunknown","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","1994-01-01",1994-01-01,41,"She Likes Surprises","1vYURb9xS6pp9ZKPahgagm",0.383,0.733,"G",-9.544,"minor",0.0401,0.000199,0.161,0.187,0.422,139.974,206533,4,"G minor",10,"Soundgarden"
"454","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Intro - Commentary","5tA3orsdTjgXXJgRqgJtlF",0.669,0.305,"C#",-16.951,"major",0.933,0.749,0,0.714,0.2,82.202,267640,4,"C# major",13,"Soundgarden"
"455","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Let Me Drown - Commentary","1ME5ibJtDtROMvq4FZ9xnK",0.75,0.386,"C#",-12.335,"minor",0.872,0.866,0,0.734,0.485,102.039,85667,1,"C# minor",10,"Soundgarden"
"456","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"My Wave - Commentary","0wNUdbEGJk6NFxp8PqJfcG",0.76,0.336,"F",-11.455,"major",0.928,0.919,0,0.861,0.693,112.813,55773,4,"F major",9,"Soundgarden"
"457","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Fell On Black Days - Commentary","6WzLG0l3HbXmCLXhhMEWvX",0.615,0.426,"D",-13.952,"major",0.954,0.917,0,0.282,0.876,180.897,90067,4,"D major",10,"Soundgarden"
"458","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Mailman - Commentary","2cUux2jhxuJRbzNXcI8wZu",0.698,0.49,"A#",-12.678,"minor",0.936,0.899,0,0.374,0.843,74.905,121360,4,"A# minor",8,"Soundgarden"
"459","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Superunknown - Commentary","64SlEQYlfDXqCv45eNQVfX",0.76,0.618,"A#",-11.129,"minor",0.925,0.914,0,0.286,0.933,91.343,53653,4,"A# minor",8,"Soundgarden"
"460","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Head Down - Commentary","0YurTUQDfwzyXYkwO166oU",0.724,0.404,"A#",-12.056,"major",0.939,0.85,0,0.295,0.359,85.915,106587,3,"A# major",8,"Soundgarden"
"461","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Black Hole Sun - Commentary","6eaFDCJYbfh99FuGvUexvd",0.724,0.604,"D#",-9.884,"major",0.905,0.874,0,0.4,0.713,61.544,162653,3,"D# major",9,"Soundgarden"
"462","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Spoonman - Commentary","3pNFHQ6aE7IKVAh9ed68CU",0.643,0.591,"C#",-9.693,"major",0.917,0.89,0,0.511,0.686,85.261,177760,5,"C# major",8,"Soundgarden"
"463","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Limo Wreck - Commentary","0HIybk4xFQGPRMO9Oita4n",0.725,0.621,"G",-9.211,"minor",0.614,0.858,0,0.277,0.963,73.621,53600,3,"G minor",7,"Soundgarden"
"464","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"The Day I Tried To Live - Commentary","6GbTmbaDfvVV1TiD3vz99a",0.662,0.664,"D",-9.65,"major",0.704,0.849,0,0.623,0.765,85.569,79653,4,"D major",8,"Soundgarden"
"465","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Kickstand - Commentary","23xI6CmyT5MRETQ7lAhWUm",0.715,0.58,"A#",-8.387,"minor",0.917,0.902,0,0.803,0.791,126.56,28867,4,"A# minor",0,"Soundgarden"
"466","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Fresh Tendrils - Commentary","0TuS81Fc2pPnSDxifO3hxB",0.718,0.492,"C#",-12.094,"major",0.845,0.927,0,0.099,0.825,125.417,43173,1,"C# major",7,"Soundgarden"
"467","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"4th of July - Commentary","1GQcE8KaIYt1wZcGdNuCPW",0.719,0.315,"G",-14.55,"minor",0.926,0.803,0,0.337,0.43,115.644,172173,3,"G minor",8,"Soundgarden"
"468","3vFzJVutDQWEsj44ryjxaC","Superunknown (Commentary)","https://i.scdn.co/image/0171c2a21818f9c204fc4c6e42683feebcb63672","1994-03-09",1994-03-09,14,"Half - Commentary","0uXJXdQFtT2mFiQ4bsq9K2",0.631,0.488,"D",-12.14,"major",0.921,0.844,0,0.442,0.961,170.109,51053,4,"D major",6,"Soundgarden"
